epoch,loss,lr,val_loss
0,10945.01953125,0.001,14073.64453125
1,8171.603515625,0.001,10366.4150390625
2,5431.36376953125,0.001,7312.1474609375
3,3425.13720703125,0.001,5105.24951171875
4,2195.40380859375,0.001,3729.4052734375
5,1582.17822265625,0.001,3014.831298828125
6,1288.3277587890625,0.001,2563.790771484375
