epoch,loss,lr,sensitivity_at_specificity_4,specificity_at_sensitivity_5,val_loss,val_sensitivity_at_specificity_4,val_specificity_at_sensitivity_5
0,0.16466112434864044,0.001,0.7076932191848755,0.8929356336593628,0.0944901555776596,0.8685803413391113,0.9958755970001221
1,0.07836711406707764,0.001,0.8587140440940857,0.9947081208229065,0.0619782917201519,0.909791111946106,0.9993306994438171
2,0.06546308845281601,0.001,0.8750825524330139,0.9973397850990295,0.08655934780836105,0.9045332074165344,0.9992563724517822
3,0.05958951264619827,0.001,0.8873158693313599,0.9982988238334656,0.08942560106515884,0.9124911427497864,0.999548077583313
4,0.05639458820223808,0.001,0.8965626358985901,0.9988240599632263,0.16071029007434845,0.8950973153114319,0.9985355734825134
5,0.05009827762842178,0.00090000004,0.9166929721832275,0.9995319247245789,0.06829430907964706,0.9319028258323669,0.9998570084571838
