epoch,loss,lr,signal_efficiency,specificity_at_sensitivity_15,val_loss,val_signal_efficiency,val_specificity_at_sensitivity_15
0,0.4024939239025116,0.001,0.1551847904920578,0.27781933546066284,0.33547890186309814,0.3557766079902649,0.410733699798584
1,0.20512360334396362,0.001,0.6534474492073059,0.8266190886497498,0.18269236385822296,0.7386670708656311,0.9325911998748779
2,0.13361479341983795,0.001,0.812135636806488,0.980254054069519,0.12066622078418732,0.845388650894165,0.9904641509056091
3,0.102737195789814,0.001,0.8558424115180969,0.9940745234489441,0.09321315586566925,0.8802899122238159,0.9974201321601868
4,0.0855579823255539,0.001,0.8731585741043091,0.9967289566993713,0.07876262068748474,0.897911012172699,0.9989531636238098
5,0.07514535635709763,0.001,0.8861097693443298,0.9979335069656372,0.07480763643980026,0.9060111045837402,0.9993364214897156
6,0.06924367696046829,0.001,0.8860810399055481,0.9981446862220764,0.06673913449048996,0.9144237637519836,0.9995423555374146
7,0.06439453363418579,0.001,0.8912787437438965,0.9984986186027527,0.05969971790909767,0.9202501177787781,0.9996510744094849
8,0.06273344159126282,0.001,0.8930017352104187,0.9985899925231934,0.060231830924749374,0.9227511882781982,0.9997082352638245
9,0.05953025817871094,0.001,0.8986302018165588,0.9989324808120728,0.05664517357945442,0.9244280457496643,0.9997082352638245
10,0.0566263347864151,0.001,0.9048330187797546,0.9991950988769531,0.10092432796955109,0.9176353812217712,0.9996567964553833
11,0.054819174110889435,0.001,0.9084513187408447,0.9993377923965454,0.10197664797306061,0.915986955165863,0.9995766878128052
12,0.05263696610927582,0.001,0.9116963148117065,0.9994862079620361,0.18129396438598633,0.9385249614715576,0.9998798966407776
13,0.05078798905014992,0.001,0.9195359349250793,0.9996631741523743,0.0523468442261219,0.9365922808647156,0.9998684525489807
14,0.04991286247968674,0.001,0.9196795225143433,0.9997202754020691,4.042810440063477,0.0,0.6317457556724548
15,0.04771232604980469,0.001,0.9258248805999756,0.9997773766517639,5.682608127593994,0.0,0.13024701178073883
16,0.045825086534023285,0.00090000004,0.9283519387245178,0.9997716546058655,0.04948214069008827,0.9444649815559387,0.9999141693115234
17,0.04487927630543709,0.00090000004,0.9314533472061157,0.9997830986976624,0.16441887617111206,0.9205911755561829,0.9996911287307739
18,0.04400711506605148,0.00090000004,0.9335209727287292,0.9998401403427124,0.7257105112075806,0.943811297416687,0.9993707537651062
19,0.04244402423501015,0.00090000004,0.9373115301132202,0.9998573064804077,0.1047426238656044,0.9371607303619385,0.9999198913574219
20,0.04162963107228279,0.00081000006,0.9371105432510376,0.9998686909675598,0.059442199766635895,0.9460565447807312,0.9999370574951172
21,0.04118703305721283,0.00081000006,0.9378571510314941,0.9998744130134583,0.17859050631523132,0.9518544673919678,0.9999256134033203
22,0.040276214480400085,0.00081000006,0.9390632510185242,0.9999143481254578,5.33281946182251,0.0,0.226246178150177
23,0.03916630148887634,0.00081000006,0.9413031339645386,0.9999143481254578,1.5582301616668701,0.0,0.9884963631629944
24,0.039452143013477325,0.00081000006,0.9406426548957825,0.9998972415924072,0.28353604674339294,0.954639732837677,0.9999599456787109
25,0.03865324705839157,0.00081000006,0.9433133006095886,0.9999200701713562,0.04081312566995621,0.9532471299171448,0.9999771118164062
26,0.03759774938225746,0.00081000006,0.9440312385559082,0.999954342842102,0.15587468445301056,0.9383828043937683,0.9999027252197266
27,0.03680470213294029,0.00081000006,0.9456968307495117,0.9999200701713562,0.44981035590171814,0.9533323645591736,0.9997768998146057
28,0.036082420498132706,0.0007290001,0.9481377005577087,0.9999257922172546,0.7575235366821289,0.0,0.9988387823104858
29,0.03596852347254753,0.0007290001,0.9478505849838257,0.9999657273292542,6.632044315338135,0.0,0.0462949201464653
30,0.03566751256585121,0.0007290001,0.9497171640396118,0.9999486207962036,0.41783246397972107,0.9482449889183044,0.9996682405471802
31,0.03562290593981743,0.00065610005,0.9481090307235718,0.9999486207962036,0.07243061065673828,0.9525365829467773,0.9999885559082031
32,0.03497403487563133,0.00065610005,0.9488269090652466,0.9999486207962036,0.08057837933301926,0.9492397308349609,0.9999885559082031
33,0.034315913915634155,0.00065610005,0.9507509469985962,0.999954342842102,5.9652814865112305,0.0,0.12286201119422913
34,0.03455650806427002,0.00059049006,0.9500042796134949,0.999954342842102,0.4996991753578186,0.9569702744483948,0.9994108080863953
35,0.03382429853081703,0.00059049006,0.951842188835144,0.9999657273292542,0.03180602565407753,0.9596418738365173,0.9999885559082031
36,0.03367866203188896,0.00059049006,0.9525313973426819,0.999954342842102,0.14347337186336517,0.94241863489151,0.9999485015869141
37,0.03335138410329819,0.00059049006,0.952244222164154,0.999954342842102,0.08767921477556229,0.952053427696228,0.9999828338623047
38,0.03313037008047104,0.00059049006,0.9526175260543823,0.999954342842102,0.480307936668396,0.7320449352264404,0.0
39,0.03307534381747246,0.00053144107,0.9525313973426819,0.9999885559082031,0.27922773361206055,0.8528349995613098,0.0
