epoch,loss,lr,signal_efficiency,specificity_at_sensitivity_14,val_loss,val_signal_efficiency,val_specificity_at_sensitivity_14
0,0.32760438323020935,0.001,0.3433937430381775,0.39091193675994873,0.22802671790122986,0.6056274175643921,0.7717230916023254
1,0.18472206592559814,0.001,0.6947706937789917,0.8717910647392273,0.15112456679344177,0.7687082290649414,0.9534304738044739
2,0.13124389946460724,0.001,0.7967435121536255,0.9726330637931824,0.11561156809329987,0.830353856086731,0.9867115616798401
3,0.10424361377954483,0.001,0.8377796411514282,0.9913115501403809,0.09338534623384476,0.8605371713638306,0.9947372674942017
4,0.08954296261072159,0.00090000004,0.8554116487503052,0.9946054220199585,0.0830705463886261,0.8759130239486694,0.9971398115158081
5,0.0800476223230362,0.00090000004,0.8672429323196411,0.9962437748908997,0.0751829743385315,0.8884183764457703,0.998261034488678
6,0.07379408180713654,0.00090000004,0.8697699904441833,0.9965177774429321,0.07100789248943329,0.8977689146995544,0.998867392539978
7,0.06988728046417236,0.00081000006,0.871148407459259,0.9969630241394043,0.06797127425670624,0.9033963084220886,0.999187707901001
8,0.06733235716819763,0.00081000006,0.8756569027900696,0.9974197149276733,0.06798038631677628,0.904362678527832,0.9992506504058838
9,0.06552451103925705,0.00081000006,0.8794761896133423,0.9976766109466553,0.06752945482730865,0.9073752760887146,0.9993478655815125
10,0.0641147643327713,0.0007290001,0.8791603446006775,0.9975453019142151,0.058207619935274124,0.9119226932525635,0.9995309114456177
11,0.06262829154729843,0.0007290001,0.8806822896003723,0.9979392290115356,0.057402681559324265,0.9136564135551453,0.9995938539505005
12,0.061713676899671555,0.0007290001,0.8847600817680359,0.9979848861694336,0.056565117090940475,0.9161858558654785,0.999679684638977
13,0.061429064720869064,0.00065610005,0.8829796314239502,0.9979049563407898,0.06109190359711647,0.9158447980880737,0.9996339082717896
14,0.05994235351681709,0.00065610005,0.8880912065505981,0.9981904029846191,0.06176084652543068,0.9145089983940125,0.9996453523635864
15,0.06023357808589935,0.00065610005,0.8895557522773743,0.9982531666755676,0.07773643732070923,0.9113258719444275,0.9995423555374146
16,0.05862826108932495,0.00059049006,0.889584481716156,0.9982303380966187,0.06377046555280685,0.9166690111160278,0.9996967911720276
17,0.05891475826501846,0.00059049006,0.889182448387146,0.9984815120697021,0.061051446944475174,0.917436420917511,0.999702513217926
18,0.05839502811431885,0.00059049006,0.887976348400116,0.9983844757080078,0.07142052799463272,0.9152479767799377,0.9996224641799927
19,0.05825667083263397,0.00053144107,0.8900152444839478,0.9984529614448547,0.0719766840338707,0.9147363901138306,0.9996510744094849
20,0.058695197105407715,0.00053144107,0.8894696235656738,0.9984301328659058,0.10959362238645554,0.9070342183113098,0.9993192553520203
21,0.05709415301680565,0.00053144107,0.8944950103759766,0.9986984729766846,0.17495377361774445,0.885093092918396,0.9976889491081238
22,0.05600111931562424,0.00047829695,0.8969359397888184,0.9988411664962769,0.11833595484495163,0.8982805013656616,0.9988788366317749
23,0.0535888709127903,0.00047829695,0.9068719148635864,0.999309241771698,0.08747998625040054,0.916043758392334,0.9996854066848755
24,0.05267081782221794,0.00047829695,0.9074175357818604,0.9993606209754944,0.0989086776971817,0.9144237637519836,0.9996167421340942
25,0.05143487825989723,0.00043046725,0.9129024147987366,0.999520480632782,0.06182476133108139,0.924541711807251,0.9998055100440979
26,0.050914227962493896,0.00043046725,0.9135054349899292,0.999497652053833,0.04916775971651077,0.9298849105834961,0.9998627305030823
27,0.05039233714342117,0.00043046725,0.9169514179229736,0.9995889663696289,0.04754332825541496,0.93193119764328,0.9998684525489807
28,0.04985043406486511,0.00038742053,0.9146828055381775,0.9995547533035278,0.1610250174999237,0.9337217807769775,0.9998684525489807
29,0.04919980838894844,0.00038742053,0.9187031388282776,0.9996403455734253,0.07198232412338257,0.9349722862243652,0.999885618686676
30,0.048294179141521454,0.00038742053,0.9203112721443176,0.9996346235275269,0.05175534263253212,0.9305953979492188,0.9998798966407776
31,0.0478791669011116,0.00034867847,0.9192200303077698,0.9996517896652222,0.04947616904973984,0.9351996779441833,0.9998970627784729
32,0.04727483540773392,0.00034867847,0.9240444302558899,0.9997373819351196,0.04433485120534897,0.9353417754173279,0.9998970627784729
33,0.046362314373254776,0.00034867847,0.9246187806129456,0.9997488260269165,0.05749703571200371,0.9374449253082275,0.9998970627784729
34,0.046017736196517944,0.00031381063,0.9255951642990112,0.9997373819351196,0.04319539666175842,0.9364217519760132,0.9998970627784729
35,0.04587985947728157,0.00031381063,0.9241880178451538,0.9997545480728149,0.06757473945617676,0.9324996471405029,0.9998970627784729
36,0.04550165310502052,0.00031381063,0.9263417720794678,0.9997431039810181,0.08553840965032578,0.9394628405570984,0.9999027252197266
37,0.04466457664966583,0.00028242957,0.9283806681632996,0.999811589717865,0.32144391536712646,0.9356544017791748,0.9998913407325745
38,0.04416388273239136,0.00028242957,0.9299888014793396,0.9998002052307129,0.04537957161664963,0.9362512230873108,0.9998970627784729
39,0.04421088099479675,0.00028242957,0.9275191426277161,0.9997830986976624,0.05298801138997078,0.9402586221694946,0.9999027252197266
