epoch,loss,lr,val_loss
0,9944.337890625,0.001,7055.060546875
1,2059.797607421875,0.001,2587.86474609375
2,1501.5323486328125,0.001,2326.089111328125
3,1414.6273193359375,0.001,2095.8662109375
4,1377.287109375,0.001,2217.119873046875
5,1326.231201171875,0.001,2032.292236328125
6,1304.8582763671875,0.001,2263.11865234375
7,1275.1993408203125,0.001,2240.228759765625
8,1248.7366943359375,0.001,2130.14453125
9,1235.3946533203125,0.00067000004,2165.864990234375
10,1169.5181884765625,0.00067000004,2121.909912109375
11,1125.163330078125,0.00067000004,2106.123779296875
12,1031.8309326171875,0.0004489,2206.369873046875
13,1011.9600830078125,0.0004489,1973.83447265625
14,1000.1435546875,0.0004489,1949.2232666015625
15,948.318115234375,0.0004489,2168.881103515625
16,931.354736328125,0.0004489,2074.72509765625
17,930.0601196289062,0.0004489,2095.16162109375
18,896.6036987304688,0.000300763,2010.3125
19,884.7640380859375,0.000300763,2117.157470703125
20,862.6076049804688,0.000300763,1997.5894775390625
21,851.7805786132812,0.00020151121,2084.424560546875
22,857.2059936523438,0.00020151121,1991.323486328125
23,834.482666015625,0.00020151121,1981.48876953125
24,826.0109252929688,0.00013501251,2045.081787109375
25,804.8435668945312,0.00013501251,2069.5400390625
26,807.143798828125,0.00013501251,2070.762939453125
27,819.8804931640625,9.045838e-05,2013.4134521484375
28,797.0890502929688,9.045838e-05,2000.881103515625
29,819.4642944335938,9.045838e-05,2068.963134765625
30,812.83642578125,6.0607115e-05,2087.992919921875
31,794.1937255859375,6.0607115e-05,2045.012939453125
32,785.55859375,6.0607115e-05,2097.927978515625
33,789.7474365234375,4.0606767e-05,2094.681884765625
34,789.608642578125,4.0606767e-05,2069.852294921875
35,778.6209106445312,4.0606767e-05,2094.66357421875
36,773.2343139648438,2.7206534e-05,2085.25244140625
37,781.80419921875,2.7206534e-05,2056.37890625
38,771.0810546875,2.7206534e-05,2095.485107421875
39,783.9864501953125,1.8228377e-05,2066.328857421875
