epoch,loss,lr,signal_efficiency,specificity_at_sensitivity_8,val_loss,val_signal_efficiency,val_specificity_at_sensitivity_8
0,0.28543347120285034,0.001,0.3981851041316986,0.6133922934532166,0.2519148588180542,0.7105584740638733,0.9071527719497681
1,0.15754608809947968,0.001,0.7680842876434326,0.9407621026039124,0.15706853568553925,0.7945999503135681,0.969258725643158
2,0.12443855404853821,0.001,0.8127961158752441,0.9772627353668213,0.1192573755979538,0.8270570039749146,0.985138475894928
3,0.10534455627202988,0.001,0.8396174907684326,0.9903753399848938,0.09703123569488525,0.8531476259231567,0.9929067492485046
4,0.09080034494400024,0.00090000004,0.8591735363006592,0.9949593544006348,0.08417297899723053,0.8731277585029602,0.9965220093727112
5,0.07892744243144989,0.00090000004,0.871579110622406,0.9969858527183533,0.07279939949512482,0.8890436291694641,0.9983525276184082
6,0.06986381113529205,0.00090000004,0.8859949111938477,0.99809330701828,0.0651872530579567,0.9032542109489441,0.9990790486335754
7,0.06343889981508255,0.00081000006,0.89455246925354,0.9987213015556335,0.058889199048280716,0.9142248034477234,0.9995766878128052
8,0.06030360609292984,0.00081000006,0.8917956352233887,0.9986413717269897,0.05737971514463425,0.9204774498939514,0.9997482895851135
9,0.05711391195654869,0.00081000006,0.9019326567649841,0.9991437196731567,0.05657516419887543,0.9244280457496643,0.9998112320899963
10,0.05509940907359123,0.0007290001,0.9042299389839172,0.9992407560348511,0.049791038036346436,0.9313628077507019,0.9998684525489807
11,0.054373349994421005,0.0007290001,0.9056658148765564,0.9992179274559021,0.05414574593305588,0.9298564791679382,0.9998512864112854
12,0.051663558930158615,0.0007290001,0.9080780148506165,0.9993720650672913,0.05393878370523453,0.9324143528938293,0.9998741745948792
13,0.051741525530815125,0.00065610005,0.9113516807556152,0.9994405508041382,0.05630320683121681,0.9328122735023499,0.9998913407325745
14,0.05059163272380829,0.00065610005,0.912586510181427,0.999497652053833,0.05259234085679054,0.9357680678367615,0.9999427795410156
15,0.049960456788539886,0.00065610005,0.9125577807426453,0.9995033740997314,0.05347286909818649,0.9371322989463806,0.9999256134033203
16,0.04944596067070961,0.00059049006,0.9124141931533813,0.9995718598365784,0.05731162428855896,0.9367912411689758,0.9999256134033203
17,0.048309311270713806,0.00059049006,0.916348397731781,0.9995889663696289,0.07255993783473969,0.9328975677490234,0.9998913407325745
18,0.04701447859406471,0.00059049006,0.9189329147338867,0.9996117949485779,0.07322531938552856,0.9330964684486389,0.9998970627784729
19,0.04665117338299751,0.00053144107,0.920512318611145,0.9997488260269165,0.05101054161787033,0.9420207738876343,0.9999370574951172
20,0.045438364148139954,0.00053144107,0.9220342636108398,0.999731719493866,0.05151775851845741,0.9424754977226257,0.9999485015869141
21,0.04531330242753029,0.00053144107,0.9225224852561951,0.9997031688690186,0.0497928261756897,0.9434702396392822,0.9999542236328125
22,0.044532861560583115,0.00047829695,0.9235275387763977,0.9997031688690186,0.05727502703666687,0.9413954615592957,0.9999427795410156
23,0.04501371830701828,0.00047829695,0.9223214387893677,0.9996575117111206,0.061366502195596695,0.9411396980285645,0.9999370574951172
24,0.04363185539841652,0.00047829695,0.9278063178062439,0.9998002052307129,0.04528393968939781,0.9466249942779541,0.9999599456787109
25,0.043447934091091156,0.00043046725,0.9272894263267517,0.9998230338096619,0.05380238592624664,0.9450333714485168,0.9999599456787109
26,0.042212579399347305,0.00043046725,0.9304195642471313,0.9998059272766113,0.05210195481777191,0.9448628425598145,0.9999599456787109
27,0.041661445051431656,0.00043046725,0.9324871301651001,0.9998573064804077,0.04712258651852608,0.9475060105323792,0.9999599456787109
28,0.04139223322272301,0.00038742053,0.9320850968360901,0.9998458623886108,0.05042671412229538,0.9475060105323792,0.9999599456787109
29,0.040553782135248184,0.00038742053,0.9341527223587036,0.999811589717865,0.03845575451850891,0.9516555070877075,0.9999656677246094
