epoch,loss,lr,signal_efficiency,specificity_at_sensitivity_10,val_loss,val_signal_efficiency,val_specificity_at_sensitivity_10
0,0.5315243005752563,0.001,0.024236854165792465,0.09801056236028671,0.44044116139411926,0.17959357798099518,0.2573363780975342
1,0.33955442905426025,0.001,0.29497745633125305,0.3751848042011261,0.30529630184173584,0.4328264892101288,0.5366560816764832
2,0.26228389143943787,0.001,0.5256296396255493,0.6420037150382996,0.23056021332740784,0.5974136590957642,0.7790737748146057
3,0.21302321553230286,0.001,0.6540791988372803,0.8095276355743408,0.19409310817718506,0.6904078722000122,0.8918164372444153
4,0.18084944784641266,0.00090000004,0.7261005640029907,0.8997631072998047,0.17274509370326996,0.7413670420646667,0.9351710677146912
5,0.16041523218154907,0.00090000004,0.7619389295578003,0.9396318197250366,0.15651707351207733,0.7727156281471252,0.9609756469726562
6,0.14447897672653198,0.00090000004,0.7889612913131714,0.966724693775177,0.14513841271400452,0.8012789487838745,0.974441409111023
7,0.1322018802165985,0.00081000006,0.8084312081336975,0.9787012934684753,0.13545814156532288,0.8173084855079651,0.9817520380020142
8,0.12301983684301376,0.00081000006,0.8192286491394043,0.9850435256958008,0.12602581083774567,0.8312633037567139,0.986814558506012
9,0.11438281089067459,0.00081000006,0.8345346450805664,0.990004301071167,0.11889147758483887,0.8430296778678894,0.9906357526779175
10,0.1071176528930664,0.0007290001,0.8452746868133545,0.9916141033172607,0.11135399341583252,0.8523802757263184,0.9930554628372192
11,0.10117065906524658,0.0007290001,0.8495821952819824,0.9936805963516235,0.10520873963832855,0.8598834872245789,0.9948002099990845
12,0.09532987326383591,0.0007290001,0.8551244735717773,0.9950106739997864,0.09927451610565186,0.8680403828620911,0.9959671497344971
13,0.0910990834236145,0.00065610005,0.8602360486984253,0.9955701231956482,0.09402315318584442,0.8749182820320129,0.9968080520629883
14,0.08698005229234695,0.00065610005,0.8650029897689819,0.9959982633590698,0.08915136754512787,0.8802046179771423,0.9975574016571045
15,0.08329122513532639,0.00065610005,0.8672716021537781,0.9966033697128296,0.08481594175100327,0.8849225640296936,0.9978834390640259
16,0.07989588379859924,0.00059049006,0.8725554943084717,0.9972141981124878,0.08131420612335205,0.8873952031135559,0.9982724785804749
17,0.07746437937021255,0.00059049006,0.8744220733642578,0.9971228837966919,0.07836026698350906,0.8906351923942566,0.9984383583068848
18,0.07477293908596039,0.00059049006,0.8757143020629883,0.9973797798156738,0.07418034225702286,0.8961204886436462,0.9988158941268921
19,0.07288384437561035,0.00053144107,0.8760014772415161,0.997511088848114,0.07257336378097534,0.8985363245010376,0.9988844990730286
20,0.07159840315580368,0.00053144107,0.8784711360931396,0.9976366758346558,0.07160799205303192,0.9012079238891602,0.9990332722663879
21,0.06933150440454483,0.00053144107,0.883266806602478,0.9979220628738403,0.06766621768474579,0.9043058156967163,0.9991991519927979
22,0.06787227839231491,0.00047829695,0.8842431902885437,0.9980419874191284,0.06616167724132538,0.9056700468063354,0.9992906451225281
23,0.06666765362024307,0.00047829695,0.8865118026733398,0.9982303380966187,0.06526516377925873,0.9062952995300293,0.9993078112602234
24,0.06614845991134644,0.00047829695,0.8869138360023499,0.9980762004852295,0.06304612010717392,0.9088248014450073,0.9993936419487
25,0.06404778361320496,0.00043046725,0.8927145600318909,0.9986242055892944,0.06320756673812866,0.9101889729499817,0.9993993639945984
26,0.06429307162761688,0.00043046725,0.8886655569076538,0.998350203037262,0.06259756535291672,0.9112405776977539,0.9994565844535828
27,0.06290936470031738,0.00043046725,0.8892685770988464,0.9982646107673645,0.06077349931001663,0.91399747133255,0.999548077583313
28,0.0623498298227787,0.00038742053,0.8903598189353943,0.9983787536621094,0.060244664549827576,0.9144806265830994,0.9995766878128052
29,0.061283450573682785,0.00038742053,0.8937196731567383,0.9985785484313965,0.058347903192043304,0.9170669317245483,0.9996281862258911
30,0.06079573929309845,0.00038742053,0.8928868770599365,0.9986984729766846,0.05762801691889763,0.9178911447525024,0.9996625185012817
31,0.059664711356163025,0.00034867847,0.8958734273910522,0.9987783432006836,0.056724369525909424,0.9192269444465637,0.9996911287307739
32,0.05911333113908768,0.00034867847,0.8984292149543762,0.9988868236541748,0.05654773488640785,0.9199374914169312,0.9997311234474182
33,0.05864560231566429,0.00034867847,0.8987737894058228,0.9989382028579712,0.05598398298025131,0.9203637838363647,0.9997654557228088
34,0.058154888451099396,0.00031381063,0.8981707692146301,0.9988982677459717,0.05665818974375725,0.9198237657546997,0.9997654557228088
35,0.05746887996792793,0.00031381063,0.8971656560897827,0.9988354444503784,0.055268459022045135,0.9215574860572815,0.9998169541358948
36,0.05746491625905037,0.00031381063,0.899951159954071,0.998995304107666,0.0535782091319561,0.9233764410018921,0.9998341202735901
37,0.05731678381562233,0.00028242957,0.900094747543335,0.999040961265564,0.05158272758126259,0.9266732931137085,0.9998512864112854
38,0.05667725205421448,0.00028242957,0.9010711312294006,0.9990295171737671,0.05176660045981407,0.9261901378631592,0.9998512864112854
39,0.05641305446624756,0.00028242957,0.9035981893539429,0.9992008209228516,0.052022892981767654,0.9260196089744568,0.9998684525489807
