epoch,loss,lr,val_loss
0,7278.62744140625,0.001,3663.982421875
1,1624.4459228515625,0.001,2255.687255859375
2,1405.13818359375,0.001,2139.291748046875
3,1279.3214111328125,0.001,2199.651123046875
4,1059.74072265625,0.001,1971.2362060546875
5,960.5482177734375,0.001,2276.713623046875
6,955.5492553710938,0.001,2172.556396484375
7,873.2776489257812,0.001,2054.494140625
8,824.398193359375,0.00067000004,2016.861328125
9,774.9274291992188,0.00067000004,2119.13623046875
10,752.0537109375,0.00067000004,2326.97509765625
11,707.920654296875,0.0004489,2345.374755859375
12,700.4534301757812,0.0004489,2226.200439453125
13,677.2261962890625,0.0004489,2312.651123046875
14,630.9614868164062,0.000300763,2507.4140625
15,648.031005859375,0.000300763,2428.86181640625
16,612.7981567382812,0.000300763,2487.74560546875
17,606.3682250976562,0.00020151121,2437.833984375
18,601.7355346679688,0.00020151121,2496.408447265625
19,592.3419799804688,0.00020151121,2507.742919921875
20,584.5052490234375,0.00013501251,2486.79248046875
21,580.2728271484375,0.00013501251,2534.553466796875
22,563.8478393554688,0.00013501251,2796.873779296875
23,565.3926391601562,9.045838e-05,2584.804443359375
24,569.9788818359375,9.045838e-05,2617.554931640625
25,560.7532348632812,9.045838e-05,2574.810546875
26,566.2275390625,6.0607115e-05,2582.426513671875
27,551.2875366210938,6.0607115e-05,2658.69482421875
28,562.3905639648438,6.0607115e-05,2616.1884765625
29,561.624755859375,4.0606767e-05,2594.03271484375
30,552.033203125,4.0606767e-05,2633.7587890625
31,551.4661865234375,4.0606767e-05,2594.548828125
32,547.3665771484375,2.7206534e-05,2637.327880859375
33,550.149169921875,2.7206534e-05,2640.47998046875
34,542.5650024414062,2.7206534e-05,2658.92236328125
35,536.1445922851562,1.8228377e-05,2636.130126953125
36,533.017822265625,1.8228377e-05,2629.509033203125
37,539.6109008789062,1.8228377e-05,2650.12158203125
38,541.0505981445312,1.2213012e-05,2614.14208984375
39,535.7789916992188,1.2213012e-05,2638.909423828125
