epoch,loss,lr,val_loss
0,11044.3798828125,0.001,12580.1826171875
1,3226.8427734375,0.001,2705.7333984375
2,1457.7254638671875,0.001,2321.5224609375
3,1327.22265625,0.001,2268.628662109375
4,1269.566650390625,0.001,2148.131103515625
5,1220.162353515625,0.001,2086.7587890625
6,1193.495849609375,0.001,2171.875732421875
7,1168.8167724609375,0.001,2076.861572265625
8,1140.7947998046875,0.001,2045.5596923828125
9,1118.0301513671875,0.001,2009.9925537109375
10,1106.1346435546875,0.001,1945.6573486328125
11,1082.6387939453125,0.001,2105.793212890625
12,1055.102294921875,0.001,2084.231201171875
13,1039.5802001953125,0.001,1935.8525390625
14,1027.6163330078125,0.001,1941.045654296875
15,1006.5445556640625,0.001,2100.046875
16,978.8782958984375,0.001,2024.4429931640625
17,944.2492065429688,0.00067000004,2020.4259033203125
18,909.56640625,0.00067000004,1870.645751953125
19,884.6829833984375,0.00067000004,1805.297119140625
20,863.4645385742188,0.00067000004,2070.6435546875
21,836.4088134765625,0.00067000004,2162.203857421875
22,811.0289306640625,0.00067000004,1980.9815673828125
23,781.2070922851562,0.0004489,2053.285888671875
24,771.4382934570312,0.0004489,1919.0966796875
25,750.7977294921875,0.0004489,1991.9736328125
26,730.9490356445312,0.000300763,2064.032470703125
27,731.0466918945312,0.000300763,2081.29638671875
28,721.4407958984375,0.000300763,1920.2362060546875
29,706.44873046875,0.00020151121,2069.569580078125
30,696.9229125976562,0.00020151121,2148.531005859375
31,701.368896484375,0.00020151121,2076.385986328125
32,675.0941162109375,0.00013501251,2111.279541015625
33,679.4254760742188,0.00013501251,2090.248046875
34,683.8180541992188,0.00013501251,2108.359619140625
35,668.2950439453125,9.045838e-05,2092.89794921875
36,680.6713256835938,9.045838e-05,2101.465576171875
37,666.8004150390625,9.045838e-05,2114.434814453125
38,663.5049438476562,6.0607115e-05,2111.623291015625
39,660.4577026367188,6.0607115e-05,2127.181396484375
